Date, Value
2018-03-05T05:51:07Z,95
2018-03-05T05:51:16Z,93
2018-03-05T05:51:26Z,96
2018-03-05T05:51:35Z,97
2018-03-05T05:51:46Z,98
2018-03-05T05:51:58Z,98
2018-03-05T05:52:08Z,98
2018-03-05T05:52:24Z,96
2018-03-05T05:52:33Z,93
2018-03-05T05:52:38Z,97
2018-03-05T05:52:47Z,99
2018-03-05T05:53:06Z,96
2018-03-05T05:53:12Z,98
2018-03-05T05:53:24Z,98
2018-03-05T05:53:39Z,94
2018-03-05T05:53:56Z,94
2018-03-05T05:54:15Z,95
2018-03-05T05:54:25Z,95
2018-03-05T05:54:37Z,95
2018-03-05T05:54:50Z,98
2018-03-05T05:55:03Z,97
2018-03-05T05:55:17Z,94
2018-03-05T05:55:32Z,94
2018-03-05T05:55:39Z,95
2018-03-05T05:55:48Z,96
2018-03-05T05:55:56Z,100
2018-03-05T05:56:06Z,101
2018-03-05T05:56:11Z,96
2018-03-05T05:56:24Z,95
2018-03-05T05:56:39Z,95
2018-03-05T05:56:44Z,100
2018-03-05T05:56:57Z,103
2018-03-05T05:57:03Z,97
2018-03-05T05:57:11Z,96
2018-03-05T05:57:22Z,98
2018-03-05T05:57:36Z,96
2018-03-05T05:57:42Z,95
2018-03-05T05:57:51Z,91
2018-03-05T05:57:58Z,88
2018-03-05T05:58:03Z,90
2018-03-05T05:58:10Z,95
2018-03-05T05:58:24Z,98
2018-03-05T05:58:32Z,106
2018-03-05T05:58:38Z,103
2018-03-05T05:58:47Z,98
2018-03-05T05:58:52Z,99
2018-03-05T05:59:00Z,103
2018-03-05T05:59:11Z,102
2018-03-05T05:59:18Z,95
2018-03-05T05:59:26Z,97
2018-03-05T05:59:37Z,99
2018-03-05T05:59:43Z,101
2018-03-05T05:59:49Z,96
2018-03-05T05:59:59Z,94
2018-03-05T06:00:12Z,97
2018-03-05T06:00:20Z,100
2018-03-05T06:00:31Z,100
2018-03-05T06:00:45Z,96
2018-03-05T06:00:54Z,102
2018-03-05T06:01:01Z,105
2018-03-05T06:01:06Z,98
2018-03-05T06:01:14Z,92
2018-03-05T06:01:23Z,92
2018-03-05T06:01:29Z,93
2018-03-05T06:01:36Z,94
2018-03-05T06:01:48Z,93
2018-03-05T06:01:58Z,94
2018-03-05T06:02:06Z,100
2018-03-05T06:02:12Z,105
2018-03-05T06:02:24Z,106
2018-03-05T06:02:31Z,103
2018-03-05T06:02:36Z,99
2018-03-05T06:02:42Z,95
2018-03-05T06:02:57Z,95
2018-03-05T06:03:06Z,95
2018-03-05T06:03:11Z,98
2018-03-05T06:03:16Z,102
2018-03-05T06:03:25Z,104
2018-03-05T06:03:32Z,106
2018-03-05T06:03:39Z,96
2018-03-05T06:03:50Z,95
2018-03-05T06:03:55Z,100
2018-03-05T06:04:12Z,100
2018-03-05T06:04:17Z,96
2018-03-05T06:04:23Z,99
2018-03-05T06:04:28Z,103
2018-03-05T06:04:36Z,106
2018-03-05T06:04:41Z,100
2018-03-05T06:04:50Z,95
2018-03-05T06:05:07Z,94
2018-03-05T06:05:12Z,96
2018-03-05T06:05:20Z,100
2018-03-05T06:05:25Z,95
2018-03-05T06:05:33Z,94
2018-03-05T06:05:44Z,91
2018-03-05T06:05:53Z,93
2018-03-05T06:05:59Z,97
2018-03-05T06:06:09Z,92
2018-03-05T06:06:17Z,93
2018-03-05T06:06:22Z,100
2018-03-05T06:06:31Z,107
2018-03-05T06:06:40Z,100
2018-03-05T06:06:49Z,98
2018-03-05T06:07:09Z,97
2018-03-05T06:07:29Z,97
2018-03-05T06:07:42Z,95
2018-03-05T06:07:57Z,93
2018-03-05T06:08:14Z,95
2018-03-05T06:08:29Z,94
2018-03-05T06:08:43Z,92
2018-03-05T06:08:53Z,91
2018-03-05T06:09:09Z,93
2018-03-05T06:09:25Z,95
2018-03-05T06:09:37Z,95
2018-03-05T06:09:42Z,95
2018-03-05T06:09:53Z,98
2018-03-05T06:10:03Z,98
2018-03-05T06:10:17Z,98
2018-03-05T06:10:28Z,97
2018-03-05T06:10:37Z,100
2018-03-05T06:10:48Z,104
2018-03-05T06:10:53Z,94
2018-03-05T06:11:00Z,92
2018-03-05T06:11:05Z,98
2018-03-05T06:11:12Z,100
2018-03-05T06:11:23Z,94
2018-03-05T06:11:34Z,92
2018-03-05T06:11:40Z,90
2018-03-05T06:11:50Z,90
2018-03-05T06:11:55Z,94
2018-03-05T06:12:07Z,98
2018-03-05T06:12:17Z,96
2018-03-05T06:12:27Z,97
2018-03-05T06:12:32Z,94
2018-03-05T06:12:42Z,95
2018-03-05T06:12:54Z,95
2018-03-05T06:13:08Z,92
2018-03-05T06:13:13Z,92
2018-03-05T06:13:33Z,94
2018-03-05T06:13:41Z,98
2018-03-05T06:13:49Z,99
2018-03-05T06:13:58Z,98
2018-03-05T06:14:12Z,98
2018-03-05T06:14:29Z,97
2018-03-05T06:14:44Z,99
2018-03-05T06:14:55Z,99
2018-03-05T06:15:09Z,96
2018-03-05T06:15:22Z,94
2018-03-05T06:15:27Z,98
2018-03-05T06:15:32Z,101
2018-03-05T06:15:44Z,100
2018-03-05T06:15:52Z,98
2018-03-05T06:16:04Z,95
2018-03-05T06:16:10Z,96
2018-03-05T06:16:15Z,103
2018-03-05T06:16:22Z,97
2018-03-05T06:16:29Z,95
2018-03-05T06:16:36Z,95
2018-03-05T06:16:49Z,94
2018-03-05T06:16:55Z,97
2018-03-05T06:17:00Z,101
2018-03-05T06:17:06Z,101
2018-03-05T06:17:15Z,96
2018-03-05T06:17:25Z,94
2018-03-05T06:17:33Z,96
2018-03-05T06:17:43Z,98
2018-03-05T06:17:52Z,97
2018-03-05T06:18:04Z,95
2018-03-05T06:18:16Z,92
2018-03-05T06:18:21Z,95
2018-03-05T06:18:26Z,99
2018-03-05T06:18:35Z,100
2018-03-05T06:18:44Z,94
2018-03-05T06:18:59Z,91
2018-03-05T06:19:04Z,93
2018-03-05T06:19:12Z,97
2018-03-05T06:19:18Z,94
2018-03-05T06:19:36Z,92
2018-03-05T06:19:51Z,92
2018-03-05T06:19:57Z,94
2018-03-05T06:20:03Z,92
2018-03-05T06:20:17Z,91
2018-03-05T06:20:33Z,93
2018-03-05T06:20:43Z,95
2018-03-05T06:20:49Z,97
2018-03-05T06:20:55Z,103
2018-03-05T06:21:00Z,111
2018-03-05T06:21:09Z,115
2018-03-05T06:21:16Z,102
2018-03-05T06:21:25Z,93
2018-03-05T06:21:37Z,92
2018-03-05T06:21:42Z,97
2018-03-05T06:21:49Z,96
2018-03-05T06:21:55Z,91
2018-03-05T06:22:05Z,88
2018-03-05T06:22:19Z,93
2018-03-05T06:22:28Z,95
2018-03-05T06:22:34Z,100
2018-03-05T06:22:43Z,100
2018-03-05T06:22:51Z,98
2018-03-05T06:23:01Z,101
2018-03-05T06:23:11Z,103
2018-03-05T06:23:17Z,102
2018-03-05T06:23:26Z,94
2018-03-05T06:23:36Z,95
2018-03-05T06:23:45Z,96
2018-03-05T06:23:55Z,99
2018-03-05T06:24:04Z,100
2018-03-05T06:24:11Z,95
2018-03-05T06:24:19Z,94
2018-03-05T06:24:36Z,91
2018-03-05T06:24:50Z,92
2018-03-05T06:25:03Z,91
2018-03-05T06:25:10Z,95
2018-03-05T06:25:17Z,101
2018-03-05T06:25:28Z,100
2018-03-05T06:25:33Z,105
2018-03-05T06:25:38Z,109
2018-03-05T06:25:44Z,113
2018-03-05T06:25:53Z,106
2018-03-05T06:26:01Z,101
2018-03-05T06:26:11Z,100
2018-03-05T06:26:16Z,103
2018-03-05T06:26:28Z,107
2018-03-05T06:26:40Z,104
2018-03-05T06:26:47Z,103
2018-03-05T06:26:54Z,103
2018-03-05T06:27:00Z,104
2018-03-05T06:27:08Z,96
2018-03-05T06:27:22Z,91
2018-03-05T06:27:35Z,88
2018-03-05T06:27:41Z,92
2018-03-05T06:27:50Z,94
2018-03-05T06:27:57Z,93
2018-03-05T06:28:10Z,88
2018-03-05T06:28:27Z,90
2018-03-05T06:28:44Z,90
2018-03-05T06:28:55Z,92
2018-03-05T06:29:00Z,94
2018-03-05T06:29:06Z,97
2018-03-05T06:29:12Z,100
2018-03-05T06:29:16Z,88
2018-03-05T06:29:25Z,84
2018-03-05T06:29:31Z,86
2018-03-05T06:29:36Z,90
2018-03-05T06:29:43Z,94
2018-03-05T06:29:50Z,100
2018-03-05T06:30:02Z,101
2018-03-05T06:30:13Z,99
2018-03-05T06:30:28Z,97
2018-03-05T06:30:41Z,99
2018-03-05T06:30:51Z,95
2018-03-05T06:31:05Z,95
2018-03-05T06:31:14Z,93
2018-03-05T06:31:19Z,95
2018-03-05T06:31:32Z,95
2018-03-05T06:31:37Z,99
2018-03-05T06:31:44Z,106
2018-03-05T06:31:51Z,107
2018-03-05T06:31:57Z,100
2018-03-05T06:32:08Z,97
2018-03-05T06:32:21Z,97
2018-03-05T06:32:33Z,99
2018-03-05T06:32:38Z,100
2018-03-05T06:32:46Z,95
2018-03-05T06:32:54Z,91
2018-03-05T06:33:07Z,94
2018-03-05T06:33:16Z,93
2018-03-05T06:33:27Z,92
2018-03-05T06:33:37Z,96
2018-03-05T06:33:45Z,96
2018-03-05T06:34:05Z,93
2018-03-05T06:34:22Z,93
2018-03-05T06:34:30Z,95
2018-03-05T06:34:44Z,91
2018-03-05T06:35:00Z,91
2018-03-05T06:35:15Z,92
2018-03-05T06:35:22Z,92
2018-03-05T06:35:27Z,100
2018-03-05T06:35:36Z,98
2018-03-05T06:35:57Z,94
2018-03-05T06:36:03Z,95
2018-03-05T06:36:08Z,99
2018-03-05T06:36:17Z,103
2018-03-05T06:36:24Z,99
2018-03-05T06:36:40Z,94
2018-03-05T06:36:54Z,90
2018-03-05T06:37:06Z,89
2018-03-05T06:37:15Z,93
2018-03-05T06:37:23Z,96
2018-03-05T06:37:32Z,89
2018-03-05T06:37:52Z,88
2018-03-05T06:38:08Z,89
2018-03-05T06:38:16Z,92
2018-03-05T06:38:22Z,96
2018-03-05T06:38:31Z,100
2018-03-05T06:38:38Z,97
2018-03-05T06:38:49Z,92
2018-03-05T06:38:58Z,87
2018-03-05T06:39:07Z,89
2018-03-05T06:39:22Z,86
2018-03-05T06:39:38Z,87
2018-03-05T06:39:51Z,88
2018-03-05T06:39:57Z,92
2018-03-05T06:40:03Z,99
2018-03-05T06:40:09Z,101
2018-03-05T06:40:16Z,99
2018-03-05T06:40:21Z,101
2018-03-05T06:40:27Z,96
2018-03-05T06:40:39Z,91
2018-03-05T06:40:47Z,92
2018-03-05T06:40:52Z,95
2018-03-05T06:41:02Z,89
2018-03-05T06:41:15Z,86
2018-03-05T06:41:21Z,85
2018-03-05T06:41:32Z,81
2018-03-05T06:41:38Z,80
2018-03-05T06:41:43Z,84
2018-03-05T06:41:49Z,88
2018-03-05T06:41:55Z,92
2018-03-05T06:42:13Z,96
2018-03-05T06:42:17Z,95
2018-03-05T06:42:27Z,97
2018-03-05T06:42:35Z,101
2018-03-05T06:42:45Z,107
2018-03-05T06:42:56Z,109
2018-03-05T06:43:01Z,113
2018-03-05T06:43:11Z,113
2018-03-05T06:43:16Z,108
2018-03-05T06:43:23Z,102
2018-03-05T06:43:33Z,97
2018-03-05T06:43:48Z,94
2018-03-05T06:43:57Z,92
2018-03-05T06:44:08Z,91
2018-03-05T06:44:17Z,92
2018-03-05T06:44:22Z,94
2018-03-05T06:44:36Z,91
2018-03-05T06:44:54Z,92
2018-03-05T06:45:04Z,92
2018-03-05T06:45:19Z,92
2018-03-05T06:45:28Z,91
2018-03-05T06:45:45Z,93
2018-03-05T06:46:01Z,95
2018-03-05T06:47:05Z,91
2018-03-05T06:47:10Z,80
2018-03-05T06:47:15Z,91
2018-03-05T06:47:20Z,90
2018-03-05T06:47:34Z,92
2018-03-05T06:47:43Z,95
2018-03-05T06:48:00Z,96
2018-03-05T06:48:11Z,98
2018-03-05T06:48:26Z,96
2018-03-05T06:48:35Z,92
2018-03-05T06:48:49Z,92
2018-03-05T06:49:06Z,95
2018-03-05T06:49:13Z,95
2018-03-05T06:49:26Z,94
2018-03-05T06:49:39Z,94
2018-03-05T06:49:50Z,94
2018-03-05T06:50:06Z,93
2018-03-05T06:50:15Z,96
2018-03-05T06:50:23Z,92
2018-03-05T06:50:36Z,91
2018-03-05T06:50:47Z,93
2018-03-05T06:50:56Z,89
2018-03-05T06:51:01Z,93
2018-03-05T06:51:10Z,103
2018-03-05T06:51:17Z,104
2018-03-05T06:51:26Z,107
2018-03-05T06:51:33Z,109
2018-03-05T06:51:40Z,104
2018-03-05T06:51:50Z,102
2018-03-05T06:51:58Z,101
2018-03-05T06:52:07Z,100
2018-03-05T06:52:16Z,102
2018-03-05T06:52:22Z,101
2018-03-05T06:52:27Z,98
2018-03-05T06:52:34Z,93
2018-03-05T06:52:41Z,91
2018-03-05T06:52:54Z,93
2018-03-05T06:53:08Z,93
2018-03-05T06:53:17Z,95
2018-03-05T06:53:23Z,96
2018-03-05T06:53:32Z,106
2018-03-05T06:53:39Z,118
2018-03-05T06:53:53Z,119
2018-03-05T06:54:04Z,116
2018-03-05T06:54:08Z,113
2018-03-05T06:54:17Z,112
2018-03-05T06:54:30Z,114
2018-03-05T06:54:41Z,111
2018-03-05T06:54:48Z,111
2018-03-05T06:54:57Z,113
2018-03-05T06:55:06Z,110
2018-03-05T06:55:11Z,106
2018-03-05T06:55:16Z,102
2018-03-05T06:55:22Z,97
2018-03-05T06:55:32Z,107
2018-03-05T06:55:36Z,105
2018-03-05T06:55:44Z,106
2018-03-05T06:55:50Z,112
2018-03-05T06:55:55Z,116
2018-03-05T06:56:00Z,114
2018-03-05T06:56:13Z,109
2018-03-05T06:56:19Z,104
2018-03-05T06:56:24Z,97
2018-03-05T06:56:38Z,97
2018-03-05T06:56:43Z,100
2018-03-05T06:56:56Z,103
2018-03-05T06:57:02Z,96
2018-03-05T06:57:08Z,94
2018-03-05T06:57:16Z,93
2018-03-05T06:57:31Z,91
2018-03-05T06:57:36Z,91
2018-03-05T06:57:45Z,92
2018-03-05T06:57:55Z,92
2018-03-05T06:58:02Z,95
2018-03-05T06:58:09Z,97
2018-03-05T06:58:21Z,94
2018-03-05T06:58:28Z,97
2018-03-05T06:58:35Z,97
2018-03-05T06:58:45Z,102
2018-03-05T06:58:58Z,99
2018-03-05T06:59:08Z,95
2018-03-05T06:59:13Z,92
2018-03-05T06:59:22Z,88
2018-03-05T06:59:34Z,91
2018-03-05T06:59:43Z,86
2018-03-05T06:59:48Z,91
2018-03-05T06:59:53Z,87
2018-03-05T07:00:07Z,91
2018-03-05T07:00:20Z,95
2018-03-05T07:00:25Z,93
2018-03-05T07:00:33Z,91
2018-03-05T07:00:38Z,94
2018-03-05T07:00:43Z,93
2018-03-05T07:00:53Z,91
2018-03-05T07:01:01Z,94
2018-03-05T07:01:13Z,96
2018-03-05T07:01:18Z,92
2018-03-05T07:01:23Z,97
2018-03-05T07:01:30Z,95
2018-03-05T07:01:38Z,92
2018-03-05T07:01:53Z,89
2018-03-05T07:02:06Z,92
2018-03-05T07:02:18Z,92
2018-03-05T07:02:27Z,92
2018-03-05T07:02:43Z,93
2018-03-05T07:02:51Z,97
2018-03-05T07:02:58Z,95
2018-03-05T07:03:11Z,90
2018-03-05T07:03:21Z,89
2018-03-05T07:03:35Z,92
2018-03-05T07:03:49Z,95
2018-03-05T07:03:54Z,91
2018-03-05T07:04:06Z,92
2018-03-05T07:04:18Z,91
2018-03-05T07:04:27Z,88
2018-03-05T07:04:32Z,90
2018-03-05T07:04:40Z,94
2018-03-05T07:04:46Z,98
2018-03-05T07:04:51Z,104
2018-03-05T07:04:56Z,95
2018-03-05T07:05:09Z,92
2018-03-05T07:05:19Z,95
2018-03-05T07:05:36Z,95
2018-03-05T07:05:46Z,92
2018-03-05T07:05:55Z,91
2018-03-05T07:06:03Z,91
2018-03-05T07:06:12Z,94
2018-03-05T07:06:19Z,98
2018-03-05T07:06:26Z,94
2018-03-05T07:06:31Z,91
2018-03-05T07:06:45Z,89
2018-03-05T07:06:58Z,87
2018-03-05T07:07:11Z,86
2018-03-05T07:07:28Z,87
2018-03-05T07:07:36Z,90
2018-03-05T07:07:46Z,93
2018-03-05T07:07:52Z,89
2018-03-05T07:08:08Z,86
2018-03-05T07:08:24Z,87
2018-03-05T07:08:31Z,89
2018-03-05T07:08:44Z,88
2018-03-05T07:08:56Z,89
2018-03-05T07:09:10Z,91
2018-03-05T07:09:25Z,88
2018-03-05T07:09:36Z,86
2018-03-05T07:09:45Z,91
2018-03-05T07:09:57Z,89
2018-03-05T07:10:02Z,89
2018-03-05T07:10:13Z,89
2018-03-05T07:10:27Z,89
2018-03-05T07:10:39Z,89
2018-03-05T07:10:54Z,88
2018-03-05T07:11:04Z,87
2018-03-05T07:11:11Z,91
2018-03-05T07:11:22Z,92
2018-03-05T07:11:27Z,89
2018-03-05T07:11:42Z,86
2018-03-05T07:11:56Z,87
2018-03-05T07:12:09Z,91
2018-03-05T07:12:20Z,91
2018-03-05T07:12:36Z,88
2018-03-05T07:12:44Z,91
2018-03-05T07:12:49Z,95
2018-03-05T07:12:58Z,98
2018-03-05T07:13:04Z,97
2018-03-05T07:13:11Z,99
2018-03-05T07:13:16Z,95
2018-03-05T07:13:23Z,95
2018-03-05T07:13:28Z,99
2018-03-05T07:13:42Z,103
2018-03-05T07:13:52Z,103
2018-03-05T07:14:04Z,104
2018-03-05T07:14:19Z,101
2018-03-05T07:14:29Z,98
2018-03-05T07:14:36Z,101
2018-03-05T07:14:42Z,104
2018-03-05T07:14:48Z,99
2018-03-05T07:14:55Z,98
2018-03-05T07:15:05Z,98
2018-03-05T07:15:11Z,101
2018-03-05T07:15:19Z,97
2018-03-05T07:15:24Z,91
2018-03-05T07:15:36Z,90
2018-03-05T07:15:57Z,90
2018-03-05T07:16:07Z,91
2018-03-05T07:16:21Z,92
2018-03-05T07:16:28Z,95
2018-03-05T07:16:44Z,98
2018-03-05T07:16:54Z,95
2018-03-05T07:17:06Z,92
2018-03-05T07:17:23Z,91
2018-03-05T07:17:41Z,92
2018-03-05T07:17:57Z,93
2018-03-05T07:18:07Z,92
2018-03-05T07:18:22Z,95
2018-03-05T07:18:38Z,94
2018-03-05T07:18:48Z,90
2018-03-05T07:19:02Z,90
2018-03-05T07:19:13Z,92
2018-03-05T07:19:26Z,92
2018-03-05T07:19:31Z,97
2018-03-05T07:19:40Z,100
2018-03-05T07:19:50Z,95
2018-03-05T07:20:05Z,94
2018-03-05T07:20:19Z,96
2018-03-05T07:20:28Z,98
2018-03-05T07:20:38Z,95
2018-03-05T07:20:44Z,90
2018-03-05T07:20:49Z,91
2018-03-05T07:20:54Z,97
2018-03-05T07:21:03Z,98
2018-03-05T07:21:12Z,99
2018-03-05T07:21:17Z,95
2018-03-05T07:21:27Z,97
2018-03-05T07:21:36Z,101
2018-03-05T07:21:46Z,97
2018-03-05T07:21:53Z,95
2018-03-05T07:22:02Z,97
2018-03-05T07:22:11Z,98
2018-03-05T07:22:17Z,95
2018-03-05T07:22:22Z,102
2018-03-05T07:22:30Z,101
2018-03-05T07:22:38Z,100
2018-03-05T07:22:46Z,102
2018-03-05T07:22:55Z,101
2018-03-05T07:23:14Z,99
2018-03-05T07:23:30Z,98
2018-03-05T07:23:42Z,99
2018-03-05T07:23:48Z,95
2018-03-05T07:23:56Z,88
2018-03-05T07:24:01Z,86
2018-03-05T07:24:10Z,88
2018-03-05T07:24:24Z,91
2018-03-05T07:24:32Z,92
2018-03-05T07:24:41Z,96
2018-03-05T07:24:54Z,94
2018-03-05T07:25:04Z,95
2018-03-05T07:25:22Z,93
2018-03-05T07:25:35Z,90
2018-03-05T07:25:52Z,90
2018-03-05T07:26:01Z,90
2018-03-05T07:26:09Z,92
2018-03-05T07:26:15Z,96
2018-03-05T07:26:28Z,91
2018-03-05T07:26:34Z,93
2018-03-05T07:26:44Z,97
2018-03-05T07:26:51Z,100
2018-03-05T07:26:59Z,97
2018-03-05T07:27:07Z,95
2018-03-05T07:27:12Z,100
2018-03-05T07:27:18Z,97
2018-03-05T07:27:26Z,92
2018-03-05T07:27:35Z,94
2018-03-05T07:27:43Z,100
2018-03-05T07:27:48Z,97
2018-03-05T07:27:58Z,94
2018-03-05T07:28:04Z,97
2018-03-05T07:28:11Z,91
2018-03-05T07:28:23Z,87
2018-03-05T07:28:37Z,87
2018-03-05T07:28:50Z,90
2018-03-05T07:29:00Z,93
2018-03-05T07:29:06Z,96
2018-03-05T07:29:15Z,99
2018-03-05T07:29:20Z,99
2018-03-05T07:29:25Z,90
2018-03-05T07:29:37Z,85
2018-03-05T07:29:49Z,82
2018-03-05T07:29:56Z,84
2018-03-05T07:30:08Z,87
2018-03-05T07:30:16Z,90
2018-03-05T07:30:29Z,96
2018-03-05T07:30:38Z,95
2018-03-05T07:30:51Z,95
2018-03-05T07:30:59Z,93
2018-03-05T07:31:12Z,92
2018-03-05T07:31:27Z,96
2018-03-05T07:31:42Z,98
2018-03-05T07:31:52Z,100
2018-03-05T07:32:00Z,104
2018-03-05T07:32:08Z,107
2018-03-05T07:32:13Z,104
2018-03-05T07:32:23Z,105
2018-03-05T07:32:32Z,106
2018-03-05T07:32:37Z,99
2018-03-05T07:32:44Z,97
2018-03-05T07:32:56Z,94
2018-03-05T07:33:05Z,90
2018-03-05T07:33:12Z,92
2018-03-05T07:33:17Z,96
2018-03-05T07:33:26Z,97
2018-03-05T07:33:35Z,96
2018-03-05T07:33:44Z,93
2018-03-05T07:33:51Z,92
2018-03-05T07:33:59Z,98
2018-03-05T07:34:09Z,100
2018-03-05T07:34:19Z,102
2018-03-05T07:34:30Z,98
2018-03-05T07:34:38Z,100
2018-03-05T07:34:52Z,96
2018-03-05T07:35:08Z,93
2018-03-05T07:35:13Z,98
2018-03-05T07:35:19Z,95
2018-03-05T07:35:28Z,85
2018-03-05T07:35:33Z,80
2018-03-05T07:35:39Z,82
2018-03-05T07:35:47Z,85
2018-03-05T07:35:54Z,86
2018-03-05T07:36:05Z,84
2018-03-05T07:36:13Z,90
2018-03-05T07:36:20Z,93
2018-03-05T07:36:27Z,91
2018-03-05T07:36:36Z,88
2018-03-05T07:36:45Z,91
2018-03-05T07:36:54Z,90
2018-03-05T07:36:59Z,94
2018-03-05T07:37:05Z,89
2018-03-05T07:37:16Z,91
2018-03-05T07:37:27Z,93
2018-03-05T07:37:36Z,95
2018-03-05T07:37:45Z,97
2018-03-05T07:37:54Z,92
2018-03-05T07:38:05Z,91
2018-03-05T07:38:18Z,88
2018-03-05T07:38:30Z,90
2018-03-05T07:38:42Z,92
2018-03-05T07:38:49Z,90
2018-03-05T07:38:59Z,92
2018-03-05T07:39:08Z,94
2018-03-05T07:39:16Z,86
2018-03-05T07:39:31Z,88
2018-03-05T07:39:44Z,91
2018-03-05T07:39:54Z,89
2018-03-05T07:40:05Z,90
2018-03-05T07:40:22Z,93
2018-03-05T07:40:37Z,91
2018-03-05T07:40:50Z,91
2018-03-05T07:40:55Z,98
2018-03-05T07:41:08Z,101
2018-03-05T07:41:13Z,95
2018-03-05T07:41:21Z,91
2018-03-05T07:41:30Z,93
2018-03-05T07:41:43Z,97
2018-03-05T07:41:53Z,97
2018-03-05T07:42:06Z,92
2018-03-05T07:42:19Z,89
2018-03-05T07:42:29Z,86
2018-03-05T07:42:46Z,85
2018-03-05T07:43:03Z,84
2018-03-05T07:43:09Z,87
2018-03-05T07:43:14Z,91
2018-03-05T07:43:19Z,96
2018-03-05T07:43:24Z,101
2018-03-05T07:43:29Z,109
2018-03-05T07:43:36Z,108
2018-03-05T07:43:42Z,103
2018-03-05T07:43:49Z,99
2018-03-05T07:43:54Z,95
2018-03-05T07:44:05Z,91
2018-03-05T07:44:16Z,92
2018-03-05T07:44:21Z,95
2018-03-05T07:44:30Z,94
2018-03-05T07:44:43Z,91
2018-03-05T07:44:59Z,91
2018-03-05T07:45:07Z,95
2018-03-05T07:45:16Z,95
2018-03-05T07:45:21Z,90
2018-03-05T07:45:26Z,90
2018-03-05T07:45:36Z,91
2018-03-05T07:45:44Z,92
2018-03-05T07:45:55Z,96
2018-03-05T07:46:07Z,95
2018-03-05T07:46:16Z,90
2018-03-05T07:46:31Z,90
2018-03-05T07:46:38Z,94
2018-03-05T07:46:50Z,95
2018-03-05T07:47:00Z,93
2018-03-05T07:47:09Z,94
2018-03-05T07:47:15Z,93
2018-03-05T07:47:24Z,96
2018-03-05T07:47:30Z,94
2018-03-05T07:47:44Z,96
2018-03-05T07:47:57Z,96
2018-03-05T07:48:11Z,94
2018-03-05T07:48:18Z,95
2018-03-05T07:48:31Z,94
2018-03-05T07:48:43Z,100
2018-03-05T07:48:49Z,95
2018-03-05T07:48:58Z,92
2018-03-05T07:49:07Z,95
2018-03-05T07:49:18Z,92
2018-03-05T07:49:32Z,91
2018-03-05T07:49:51Z,90
2018-03-05T07:50:01Z,92
2018-03-05T07:50:16Z,91
2018-03-05T07:50:28Z,93
2018-03-05T07:50:43Z,96
2018-03-05T07:50:53Z,95
2018-03-05T07:51:01Z,92
2018-03-05T07:51:06Z,92
2018-03-05T07:51:17Z,93
2018-03-05T07:51:29Z,91
2018-03-05T07:51:39Z,95
2018-03-05T07:51:48Z,97
2018-03-05T07:51:58Z,94
2018-03-05T07:52:08Z,98
2018-03-05T07:52:14Z,97
2018-03-05T07:52:23Z,93
2018-03-05T07:52:31Z,92
2018-03-05T07:52:41Z,95
2018-03-05T07:52:51Z,90
2018-03-05T07:53:01Z,90
2018-03-05T07:53:06Z,94
2018-03-05T07:53:16Z,97
2018-03-05T07:53:26Z,99
2018-03-05T07:53:35Z,95
2018-03-05T07:53:44Z,95
2018-03-05T07:53:51Z,99
2018-03-05T07:54:01Z,97
2018-03-05T07:54:08Z,100
2018-03-05T07:54:16Z,102
2018-03-05T07:54:24Z,98